portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile
ME3 BM5,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,0.0005832203244369351,0.001661448826361478,0.35103116941264434,0.7255649646817405,12,0.9200339933135875,0.01786964462655872,0.0005832203244369351,0.001661448826361478,0.35103116941264434,0.7255649646817405,0.9963566045382451,0.03827103181767002,26.034223725272543,2.0301365254341307e-149,0.7311843857075145,0.060992144189040566,11.988173156222603,4.0984433752234115e-33,0.6747628789066732,0.06915068711525481,9.757862243393658,1.7071572580298787e-22,0.00010046315764545023,0.0004932113027443233,0.080986733634437,0.00013956008372250769,0.0005247714862617856,-0.0008889920293505919,0.0011681121967956072,0.6048590186610521,16.74721004670092,0.0,0.9266350827150017,10,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,10,4
ME4 BM4,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,0.00045655892438837815,0.0015811853273263632,0.2887447261861307,0.7727767332116936,12,0.9052002726138779,0.01554527475657476,0.00045655892438837815,0.0015811853273263632,0.2887447261861307,0.7727767332116936,0.9905668352241325,0.07183057307442713,13.79032343508882,2.9145029943398297e-43,0.25215698815584703,0.054555634363028994,4.6220155094874595,3.800295937326965e-06,0.2334003682000541,0.07899174653586598,2.9547437350822383,0.0031292886252194964,0.00010046315764545023,0.0004932113027443233,0.08866989738262647,0.00013203813274093333,0.00052216200069251,-0.0008913993886163862,0.001155475654098253,0.5998149440952194,15.844575928911999,0.0,0.9266350827150017,11,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,11,3
ME5 BM2,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,0.00011607080568672843,0.000604605218045732,0.19197784309884816,0.847759561243111,12,0.957344954333142,0.008416983356312868,0.00011607080568672843,0.000604605218045732,0.19197784309884816,0.847759561243111,0.9484925722462411,0.020825773358592717,45.544170481183734,0.0,-0.19833433679125592,0.04524361509324493,-4.383697818631388,1.1668159687659454e-05,-0.0235135205569781,0.037565164328617284,-0.6259395101079169,0.5313546180967379,0.00010046315764545023,0.0004932113027443233,0.39956545290571077,0.00010669943460385649,0.0004101020677567583,-0.0006971006181993898,0.0009104994874071028,0.6026366681005964,12.803932152462778,0.0,0.9612538318426399,12,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,12,3
ME4 BM2,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,0.00011255903529333151,0.0009835640175833594,0.1144399686050856,0.9088890317347001,12,0.9428421253285391,0.012138436609395691,0.00011255903529333151,0.0009835640175833594,0.1144399686050856,0.9088890317347001,1.076057931927905,0.034060609724890764,31.592444780621324,4.688641952423111e-219,0.31545764522966113,0.05528080479620196,5.70645898504239,1.1535068618610896e-08,-0.061383439924682245,0.05610335665485392,-1.0941135002369151,0.2739052021837409,0.00010046315764545023,0.0004932113027443233,0.20093030257212527,0.00010289358600111442,0.0004832827278301592,-0.0008443405605459975,0.0010501277325482264,0.5842996922207276,12.347230320133729,0.0,0.9612538318426399,13,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,13,3
ME4 BM5,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,0.00010438394292281254,0.002148692172348937,0.04858022208397616,0.9612538318426399,12,0.9122807751620443,0.018289251545601595,0.00010438394292281254,0.002148692172348937,0.04858022208397616,0.9612538318426399,1.0680676985712227,0.046424472792796406,23.006566026894173,4.006685172513535e-117,0.32233461365843324,0.054503527690859054,5.914013776992511,3.3386994074720526e-09,0.7025456974563451,0.1157712816152595,6.0683935398685644,1.2919601211461945e-09,0.00010046315764545023,0.0004932113027443233,0.05005156587185578,0.00010065939908802954,0.0005352179594571826,-0.0009483678014480483,0.0011496865996241073,0.574589812174882,12.079127890563543,0.0,0.9612538318426399,14,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,14,3
ME2 BM3,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-6.714601987121781e-05,0.0010528396040141701,-0.06377611519856362,0.9491484968430166,12,0.9642073924117123,0.01081565678432045,-6.714601987121781e-05,0.0010528396040141701,-0.06377611519856362,0.9491484968430166,0.982746775696662,0.03862434108611616,25.44371626963284,8.285612458200575e-143,0.8995408173412339,0.046018882887982754,19.547211077045453,4.356975971778593e-85,0.22845410245321035,0.04911248985287173,4.651649776616896,3.292899780612155e-06,0.00010046315764545023,0.0004932113027443233,0.1799602267697829,7.030017205085386e-05,0.000490659609136008,-0.0008913926618557218,0.0010319930059574296,0.5569642380022085,8.436020646102463,0.0,0.9612538318426399,15,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,15,3
BIG HiBM,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0014547839922243165,0.003259849944498306,-0.44627329999639265,0.6553998404695488,12,0.8492684998568941,0.02570619074169787,-0.0014547839922243165,0.003259849944498306,-0.44627329999639265,0.6553998404695488,1.1061183100356071,0.12085754081064429,9.152249024896491,5.576037219218364e-20,0.02656157765226613,0.12353400200307522,0.21501430554807827,0.8297561651856534,0.8898321987792842,0.09312555692610543,9.555187943577732,1.23359809664952e-21,0.00010046315764545023,0.0004932113027443233,0.022379033661760965,6.565822932615693e-05,0.0005444842409612324,-0.0010015308829578586,0.0011328473416101724,0.5479912865344667,7.878987519138831,0.0,0.9266350827150017,16,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,16,2
ME2 BM1,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0004250602922846849,0.0015103088807308471,-0.28143931198960825,0.7783734694806014,12,0.9212478186381076,0.017360148607374424,-0.0004250602922846849,0.0015103088807308471,-0.28143931198960825,0.7783734694806014,1.09667792080235,0.04216456897025451,26.009465947013815,3.870155713838001e-149,1.1392291138735648,0.08945646311733572,12.735011805455498,3.7778894954132365e-37,-0.36802730385575444,0.10381213069848902,-3.545128121150403,0.00039242229092942337,0.00010046315764545023,0.0004932113027443233,0.09636664560082722,4.982022559110883e-05,0.0005195417509353913,-0.0009684816062422582,0.0010681220574244759,0.5381970765272112,5.978427070933059,0.0,0.9266350827150017,17,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,17,2
ME3 BM3,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.00035859431914381587,0.0012418117579371616,-0.28876705092525107,0.7727596479858055,12,0.9468344769657251,0.012337023276884821,-0.00035859431914381587,0.0012418117579371616,-0.28876705092525107,0.7727596479858055,0.9986703711716256,0.05993290921912743,16.663138569166982,2.4293464192366786e-62,0.608569669319369,0.03708994570130673,16.4079417699964,1.6779815978332838e-60,0.1840364666079118,0.03876375043299748,4.7476434697931476,2.0580039987710684e-06,0.00010046315764545023,0.0004932113027443233,0.13625164092926267,3.791582315206581e-05,0.00050586118507324,-0.0009535720995914844,0.001029403745895616,0.5298739540593853,4.549898778247897,0.0,0.9266350827150017,18,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,18,2
ME1 BM2,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0008406225054536225,0.0014444197094480781,-0.5819793928004691,0.5605805614887339,12,0.9190651573631741,0.017805700121468288,-0.0008406225054536225,0.0014444197094480781,-0.5819793928004691,0.5605805614887339,1.0115555947706698,0.051704601196802674,19.564131070664224,3.126879828600875e-85,1.226227005062397,0.04617887959045461,26.553849204168735,2.3183514121328287e-155,-0.016833872565986386,0.05636524091178929,-0.29865697890533516,0.7652017854779928,0.00010046315764545023,0.0004932113027443233,0.10441998429007969,2.1950074890258266e-06,0.0005167934129904434,-0.0010107200819722431,0.0010151100969502949,0.5016944462492644,0.2634008986830992,0.0,0.9266350827150017,19,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,19,2
ME5 BM4,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0038273319096952738,0.002847165267678713,-1.3442605363108016,0.17886415213122442,12,0.9119123131346255,0.016617933734049527,-0.0038273319096952738,0.002847165267678713,-1.3442605363108016,0.17886415213122442,1.089768151430925,0.1248234290605151,8.730477600503983,2.5359942721509345e-18,-0.2170502934997591,0.06863171122443021,-3.1625365246976047,0.0015640111448789286,0.5882527380187689,0.07584635401113635,7.7558472742459985,8.775558461196036e-15,0.00010046315764545023,0.0004932113027443233,0.02913399109995001,-1.3969188888881981e-05,0.0005422289247508661,-0.0010767378814005794,0.0010487995036228155,0.48972337436331675,-1.6763026666658378,1.6763026666658378,0.5779513300085872,20,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,20,2
ME4 BM3,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.00239380982998756,0.0018057169186349625,-1.325683890583009,0.18494442560274793,12,0.9310740106125435,0.014308274657063087,-0.00239380982998756,0.0018057169186349625,-1.325683890583009,0.18494442560274793,1.1518782044427691,0.06432029147064033,17.908473020035302,1.0127599547717034e-71,0.2998880131885398,0.06532977040703827,4.590372984936,4.424546391305742e-06,-0.040898317016262654,0.10445740539634986,-0.39153104426708074,0.6954047464047809,0.00010046315764545023,0.0004932113027443233,0.06942532718383843,-7.270256060678166e-05,0.0005286868059120332,-0.0011089287001943668,0.0009635235789808034,0.4453117231659535,-8.724307272813798,8.724307272813798,0.5779513300085872,21,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,21,1
ME1 BM3,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0007923092152901723,0.0009240714300856941,-0.8574112233041306,0.391217658807574,12,0.9630287077289214,0.011398731018985213,-0.0007923092152901723,0.0009240714300856941,-0.8574112233041306,0.391217658807574,0.9738315747176569,0.023631123454121786,41.20970281452274,0.0,1.0695845795958656,0.058187578358124444,18.38166512125564,1.8422591236460376e-75,0.2028725546815447,0.04240381481223374,4.784299610303336,1.7158458204101335e-06,0.00010046315764545023,0.0004932113027443233,0.22171441954660526,-9.747735080721672e-05,0.000475914387920528,-0.0010302695511314516,0.0008353148495170182,0.4188559157575293,-11.697282096866006,11.697282096866006,0.8888803536048969,22,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,22,1
ME3 BM1,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.001743901393326668,0.0011487828815026683,-1.5180426357377066,0.12900365080027373,12,0.944899564340339,0.013147971604304892,-0.001743901393326668,0.0011487828815026683,-1.5180426357377066,0.12900365080027373,1.136694268219712,0.04113524414261684,27.633098864778017,4.455361490806447e-168,0.6952826569935735,0.062456056222799816,11.132349671796247,8.730337290366321e-29,-0.36333800591268495,0.04583356744449162,-7.9273341825883055,2.2390017947943613e-15,0.00010046315764545023,0.0004932113027443233,0.15563895895437305,-0.00018659182100019996,0.0004991465450962768,-0.0011649190493889024,0.0007917354073885025,0.3542684787287862,-22.391018520023994,22.391018520023994,0.5779513300085872,23,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,23,1
ME2 BM5,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.0009562238424525726,0.0007077237593967839,-1.3511258167559521,0.176655132765421,12,0.9715125971650084,0.011589508685557559,-0.0009562238424525726,0.0007077237593967839,-1.3511258167559521,0.176655132765421,1.1032699780237554,0.032133252746159476,34.33421405355911,2.423096940403364e-258,0.8451028768464667,0.047736305965014235,17.703566703838362,3.9357301774866114e-70,0.751742495881876,0.04877776953614227,15.411579968306393,1.3682520320838082e-53,0.00010046315764545023,0.0004932113027443233,0.32690160081910247,-0.0002449695142513285,0.000437651082608508,-0.0011027656361640042,0.0006128266076613471,0.28782941252649485,-29.396341710159422,29.396341710159422,0.5779513300085872,24,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,24,1
SMALL LoBM,ff3,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,-0.005451489173828778,0.001735586639189702,-3.1410066491258135,0.0016836820986798609,12,0.8736035051921157,0.02405972821685096,-0.005451489173828778,0.001735586639189702,-3.1410066491258135,0.0016836820986798609,1.088946905385506,0.05717188661588167,19.046894721207426,6.971707129935246e-81,1.3209976004080453,0.10273094505720351,12.858808995405195,7.675010781660822e-38,-0.1833817336578919,0.07491696029473909,-2.4477999766198413,0.014373142346334997,0.00010046315764545023,0.0004932113027443233,0.07472155319414449,-0.0003143873438221558,0.0005268948953512572,-0.00134710133871062,0.0007183266510663083,0.2753607155956372,-37.7264812586587,37.7264812586587,0.04209205246699652,25,2008-07-31 23:59:59.999999999,2018-06-30 23:59:59.999999999,120,12,25,1
ME2 BM2,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.001971769684699894,0.0006789026665457451,2.904348122142829,0.0036801870835906697,12,0.9550131821808572,0.010641836508100789,0.001971769684699894,0.0006789026665457451,2.904348122142829,0.0036801870835906697,0.9709780389509878,0.02956393167674856,32.84333252990983,1.41817535674849e-236,0.9374121805524427,0.056672279623671155,16.540929476937784,1.8612816803560533e-61,-0.05775789607006469,0.037810508025001965,-1.5275620214325774,0.1266213172748626,0.00022347199610543754,0.0005721807878875013,0.4153126791677121,0.0009495621931383196,0.0004605603385264836,4.6863929626411835e-05,0.0018522604566502273,0.980384426259328,113.94746317659835,0.0,0.09200467708976674,1,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,1,5
SMALL HiBM,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0022623992478166236,0.001131669972231982,1.9991687535496898,0.0455900981382468,12,0.9530027638818005,0.011690249072134744,0.0022623992478166236,0.001131669972231982,1.9991687535496898,0.0455900981382468,0.8512968991113418,0.030900444866661794,27.549664827958452,4.4664749802280244e-167,1.038306212218717,0.044511133098718174,23.32688790276197,2.3658423409162178e-120,0.7024750130563796,0.09510860066957592,7.386030370659136,1.5127725380494927e-13,0.00022347199610543754,0.0005721807878875013,0.20359269558367632,0.0006385826913803348,0.0005469294730389288,-0.0004333990757759656,0.0017105644585366352,0.8785114381537777,76.62992296564016,0.0,0.2849381133640425,2,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,2,5
ME5 BM3,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0013432052778864633,0.0008837539433779332,1.5198860360977737,0.1285396205835109,12,0.9086436609036322,0.011109574173260379,0.0013432052778864633,0.0008837539433779332,1.5198860360977737,0.1285396205835109,0.9188426211397338,0.028255990119787508,32.518507305687145,5.838878269671422e-232,-0.08153107595019618,0.04626933428449556,-1.76209744987657,0.07805283409401016,0.12071495426924932,0.04273386561006646,2.8248077384511996,0.004730899390060421,0.00022347199610543754,0.0005721807878875013,0.2953693099341465,0.0005542068428553964,0.0005106326211586661,-0.0004466330946155891,0.0015550467803263819,0.8611130794211119,66.50482114264757,0.0,0.6426981029175545,3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,3,5
ME3 BM2,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0014526705406722623,0.0011998499404920102,1.2107101827054978,0.2260064984372614,12,0.952334529911712,0.010435247093779697,0.0014526705406722623,0.0011998499404920102,1.2107101827054978,0.2260064984372614,1.0292945036892167,0.030062717605832536,34.23823877750563,6.5265984610870176e-257,0.6365232770609128,0.0388989068994031,16.363526067892675,3.483600294196783e-60,-0.007027374217748202,0.05958414183145236,-0.11794034455722748,0.9061149259789,0.00022347199610543754,0.0005721807878875013,0.1852773965833482,0.00045121470232681955,0.0005539985599757655,-0.0006346224752256808,0.0015370518798793198,0.7923118632623483,54.14576427921834,0.0,0.6473743511887224,4,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,4,5
ME4 BM5,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0018118816356925802,0.0014718062857902226,1.2310598569836715,0.21830047797692953,12,0.9102791386543432,0.01599585843443841,0.0018118816356925802,0.0014718062857902226,1.2310598569836715,0.21830047797692953,1.0511209306029872,0.04193640776267458,25.064639216393147,1.2090542310641369e-138,0.34824534886123604,0.04538630067904116,7.672917678925339,1.681273987535833e-14,0.8226091794598952,0.07467745003551894,11.01549636561822,3.2175820523556043e-28,0.00022347199610543754,0.0005721807878875013,0.13129220824827256,0.00043201780528967623,0.0005745347035976732,-0.0006940702137617631,0.0015581058243411155,0.7739575701738417,51.84213663476115,0.0,0.6473743511887224,5,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,5,5
ME4 BM1,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0014462765756407196,0.0012626708290919672,1.1454106187602275,0.2520391016396979,12,0.9362503598797899,0.011456720414210112,0.0014462765756407196,0.0012626708290919672,1.1454106187602275,0.2520391016396979,1.0669178769037722,0.03545039274988513,30.09608058311933,5.452711309360528e-199,0.38580422434083417,0.05148873466877951,7.49298320929158,6.732551663725108e-14,-0.27938316916062966,0.04593934306753839,-6.081566485395546,1.1901399588661726e-09,0.00022347199610543754,0.0005721807878875013,0.17036270108008167,0.0004317922871681617,0.0005597159767665109,-0.0006652510272941996,0.001528835601630523,0.7797795566768566,51.8150744601794,0.0,0.6473743511887224,6,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,6,4
ME1 BM4,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.001049141990564973,0.0010071816872570004,1.041661106271947,0.29756882721958133,12,0.956728784501263,0.011107842846899517,0.001049141990564973,0.0010071816872570004,1.041661106271947,0.29756882721958133,0.9055328817655663,0.03054567434975304,29.645208398317372,3.909877140435055e-193,1.052735778154771,0.030756895977957454,34.22763398846344,9.386084531824039e-257,0.46485211689258504,0.05876651487938862,7.910152879520582,2.5707300431847615e-15,0.00022347199610543754,0.0005721807878875013,0.24399272440563669,0.0004249294675136066,0.0005311389854120611,-0.000616102943894033,0.0014659618789212461,0.788154571033659,50.991536101632796,0.0,0.6473743511887224,7,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,7,4
ME5 BM2,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.000644480204203485,0.0007185904316356537,0.896867222037066,0.36978977248134925,12,0.9419849499838326,0.008473489980480454,0.000644480204203485,0.0007185904316356537,0.896867222037066,0.36978977248134925,0.9316999383747652,0.032002502014542404,29.113346761180956,2.4331410727260187e-186,-0.19220685128445716,0.04684716256141354,-4.102849367504097,4.080929573460696e-05,-0.014631778556830772,0.046058713664246506,-0.3176766651255574,0.7507302135182647,0.00022347199610543754,0.0005721807878875013,0.38801278296156977,0.0003868285625792246,0.00047226178556856237,-0.0005388045371351576,0.0013124616622936067,0.7936346751885648,46.41942750950695,0.0,0.6473743511887224,8,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,8,4
ME3 BM4,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0007275032577121544,0.000944030510690528,0.7706353231952314,0.4409231178222167,12,0.9582699278403495,0.010607561355902686,0.0007275032577121544,0.000944030510690528,0.7706353231952314,0.4409231178222167,1.0436961771687352,0.025521744051840677,40.89439087895962,0.0,0.6871915183383516,0.023898147584095353,28.755011907102368,7.840658562024088e-182,0.4255582375493731,0.04766252716539553,8.928570574376543,4.3154855640825543e-19,0.00022347199610543754,0.0005721807878875013,0.2686648853687397,0.0003588874972272674,0.0005213537978582238,-0.0006629659465748512,0.001380740941029386,0.7543920167054268,43.06649966727209,0.0,0.6473743511887224,9,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,9,4
BIG LoBM,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0005897352858412824,0.0008091604499911658,0.728823666366443,0.4661095328558802,12,0.9639754377632234,0.007133187323972831,0.0005897352858412824,0.0008091604499911658,0.728823666366443,0.4661095328558802,1.0174816317228115,0.027495447479147297,37.00545817610262,9.355597221734359e-300,-0.19790501754714998,0.04005577251627156,-4.940736505999391,7.782802557128473e-07,-0.375432798812225,0.030783954592478166,-12.195730008774094,3.275553277378063e-34,0.00022347199610543754,0.0005721807878875013,0.3333472738378127,0.00034556486524575035,0.0004951357857617662,-0.0006249012748473113,0.001316031005338812,0.7573861960530692,41.467783829490045,0.0,0.6473743511887224,10,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,10,4
ME4 BM4,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,0.0008891511084639836,0.0016127817175486437,0.5513152206458872,0.5814176063553274,12,0.8930916485702086,0.01400849414881401,0.0008891511084639836,0.0016127817175486437,0.5513152206458872,0.5814176063553274,0.9282250603208294,0.05024895087960358,18.47252617362809,3.43621360275039e-76,0.2917303468339969,0.053462016780586714,5.456777809772618,4.848524394566202e-08,0.3212355050599236,0.0601272734497633,5.342592248562839,9.162671521203783e-08,0.00022347199610543754,0.0005721807878875013,0.11179641594497317,0.0002978925350365541,0.0005818473570364291,-0.000842528284754847,0.001438313354827955,0.695666489220579,35.747104204386495,0.0,0.7267720079441592,11,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,11,3
ME4 BM2,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,1.106095262915584e-05,0.0011048267505093057,0.01001148155043941,0.9920121268774693,12,0.9413158878657282,0.011015685644122168,1.106095262915584e-05,0.0011048267505093057,0.01001148155043941,0.9920121268774693,1.090195116708995,0.03979616782698463,27.394474800906966,3.191384159016378e-165,0.25964121425205616,0.03512419881938853,7.392089299663525,1.445393951004943e-13,0.00026583172100579674,0.025597743571735297,0.010384966950732514,0.9917141441406901,0.00022347199610543754,0.0005721807878875013,0.21148829092351545,0.00017854954754735822,0.0005438652146204939,-0.0008874262731088098,0.0012445253682035263,0.6286566031683976,21.425945705682985,0.0,0.9920121268774693,12,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,12,3
ME2 BM1,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0001363217845822738,0.0015134227614544962,-0.0900751515401155,0.9282274951341195,12,0.9192361139965771,0.0163247729286914,-0.0001363217845822738,0.0015134227614544962,-0.0900751515401155,0.9282274951341195,1.0756599166893448,0.04279099436964629,25.13753028025827,1.9345678937343235e-139,1.1335608561260009,0.09466280901265342,11.974722364032951,4.8204858126680594e-33,-0.4572076359001971,0.07277739415701812,-6.282275440004983,3.336530186425447e-10,0.00022347199610543754,0.0005721807878875013,0.12506147833921633,0.00017847565399537659,0.0005768775227853022,-0.0009522042906638157,0.0013091555986545688,0.6214846066177768,21.417078479445188,0.0,0.9681917549330233,13,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,13,3
ME2 BM4,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0001213378458065538,0.0013707528886589676,-0.0885191246434365,0.9294640847357024,12,0.9691803515862761,0.009273866493860305,-0.0001213378458065538,0.0013707528886589676,-0.0885191246434365,0.9294640847357024,0.9625685761985646,0.0232757444658828,41.35500703788365,0.0,0.9000975076901663,0.043407312049669265,20.736080286662773,1.637371429459551e-95,0.50668915813322,0.06086081758376536,8.325375475540431,8.406186093563098e-17,0.00022347199610543754,0.0005721807878875013,0.14838543778584617,0.0001723072367604583,0.0005680791023600997,-0.0009411278038653371,0.0012857422773862536,0.6191753092073883,20.676868411254997,0.0,0.9681917549330233,14,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,14,3
ME5 BM4,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0004287754314633885,0.0012082169303010396,-0.3548828200549671,0.7226773794848034,12,0.9223901005455479,0.010682365070475461,-0.0004287754314633885,0.0012082169303010396,-0.3548828200549671,0.7226773794848034,0.9001141402951364,0.04620491526048579,19.480917456955265,1.5939747111048735e-84,-0.14770432577007656,0.03646577073725097,-4.050492359926779,5.110997844751923e-05,0.472865131374031,0.03187068728879198,14.836991969744071,8.445909586304605e-50,0.00022347199610543754,0.0005721807878875013,0.1831886191409715,0.00010398769051085347,0.0005548013607903451,-0.000983422976638223,0.0011913983576599299,0.5743391469639844,12.478522861302418,0.0,0.8428885932135081,15,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,15,3
ME4 BM3,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.00035767307810976977,0.0010853463344289182,-0.32954741428040873,0.7417419620278871,12,0.9323211834493943,0.011856271866664237,-0.00035767307810976977,0.0010853463344289182,-0.32954741428040873,0.7417419620278871,1.0562759085492082,0.026659134505649218,39.62153791321985,0.0,0.30309525997247333,0.051602050398326944,5.873705746822424,4.261595324782496e-09,0.1287715962692087,0.06329248292770911,2.034548027074368,0.04189637143273113,0.00022347199610543754,0.0005721807878875013,0.21748234218304616,9.708320421697407e-05,0.000541532015393967,-0.0009643195459552011,0.0011584859543891492,0.5711391498418494,11.649984506036889,0.0,0.8428885932135081,16,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,16,2
ME1 BM2,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0011343068034990254,0.0014991075525933645,-0.7566547186936281,0.44925674977464836,12,0.9053484376209484,0.017922390115296408,-0.0011343068034990254,0.0014991075525933645,-0.7566547186936281,0.44925674977464836,1.00335050732269,0.06222847262687206,16.123656341991175,1.740024746447827e-58,1.2533130452309729,0.04143147073009426,30.25026684173713,5.175290654410428e-201,-0.10165061066972515,0.07412907403639347,-1.3712650804166264,0.1702923370372501,0.00022347199610543754,0.0005721807878875013,0.12715618698974732,5.0822021172217824e-05,0.0005760904985034752,-0.0010783153558945934,0.0011799593982390292,0.5351486183368103,6.098642540666138,0.0,0.6473743511887224,17,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,17,2
