portfolio,window_end,forward_start,forward_end,forward_months,posterior_alpha,performance_rank,quintile,forward_alpha_monthly,forward_alpha_annualized_bps
SMALL LoBM,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,0.00020489743023776734,20,2,0.0014951596087670084,179.419153052041
ME4 BM5,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,0.0001938874467597285,21,1,-0.005675351933998991,-681.042232079879
ME2 BM4,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,0.00018461876205242182,22,1,0.0015880534852770448,190.56641823324537
ME2 BM1,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,9.263386319151431e-05,23,1,0.006141301612480628,736.9561934976754
ME2 BM5,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,3.481461949081139e-05,24,1,0.0017430725014178337,209.16870017014006
ME5 BM4,2008-06-30 23:59:59.999999999,2008-07-31 23:59:59.999999999,2009-06-30 23:59:59.999999999,12,-0.0003501086750588485,25,1,-0.0159919350639649,-1919.0322076757882
ME4 BM4,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670457264931,1,5,-0.000564861792461159,-67.78341509533908
ME4 BM1,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670448964677,2,5,0.007212149487156208,865.4579384587449
ME1 BM4,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670446694047,3,5,-0.0028377276472881592,-340.52731767457914
ME4 BM2,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670442893901,4,5,0.001893144416639529,227.17732999674348
ME4 BM3,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.000924967043626326,5,5,-0.0011869080713207553,-142.42896855849062
ME3 BM5,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670432008425,6,4,0.0074800495706032226,897.6059484723867
ME3 BM3,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670427645433,7,4,0.0015897420503621334,190.769046043456
ME3 BM2,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670425656981,8,4,-0.0005458790740556213,-65.50548888667456
ME5 BM2,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670421703253,9,4,-0.0010436055292048704,-125.23266350458445
ME2 BM3,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670415471983,10,4,-0.002226061472773122,-267.1273767327746
ME1 BM2,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670413877503,11,3,-0.009720121421311121,-1166.4145705573344
SMALL HiBM,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670401709082,12,3,0.008422772413612174,1010.732689633461
ME2 BM2,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670400392913,13,3,-0.0022558461711788113,-270.70154054145735
BIG LoBM,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670399058384,14,3,0.0010323778535751016,123.8853424290122
ME5 BM3,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670397799612,15,3,-0.00011325246374884028,-13.590295649860835
ME3 BM4,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670393889237,16,2,0.005798352495004447,695.8022994005336
BIG HiBM,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670391354743,17,2,-0.010814009043868832,-1297.6810852642598
ME1 BM3,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670356975813,18,2,-0.005004100296450007,-600.4920355740009
ME4 BM5,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670355099919,19,2,0.011100528566754734,1332.063428010568
ME2 BM4,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670354626184,20,2,-0.004614273494280639,-553.7128193136767
SMALL LoBM,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670354318694,21,1,-0.01355362821000141,-1626.4353852001693
ME2 BM1,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670317412878,22,1,-0.007088335821817628,-850.6002986181153
ME3 BM1,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670316787272,23,1,-5.324635006139841e-05,-6.389562007367809
ME2 BM5,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.000924967029229505,24,1,-0.0039022234579015615,-468.26681494818735
ME5 BM4,2009-06-30 23:59:59.999999999,2009-07-31 23:59:59.999999999,2010-06-30 23:59:59.999999999,12,0.0009249670258413252,25,1,-0.010093831925993337,-1211.2598311192005
ME4 BM2,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.002038445548011957,1,5,0.009109306006682747,1093.1167208019297
ME2 BM3,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0019407801592484803,2,5,0.009090767194906852,1090.8920633888222
ME4 BM1,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0018859471211635727,3,5,-0.0019621129309956055,-235.45355171947267
ME3 BM3,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0018389398210036745,4,5,0.006437958009931755,772.5549611918107
ME4 BM4,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.001652711836288568,5,5,0.007667615584298729,920.1138701158475
ME5 BM3,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0016279138516659686,6,4,0.008671945108878401,1040.6334130654081
ME3 BM5,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.001586251996178908,7,4,0.0010568773651731065,126.82528382077278
ME3 BM2,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0014945036116286907,8,4,0.012274460878058195,1472.9353053669834
ME4 BM3,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0014228753478504246,9,4,0.006373369989476618,764.8043987371941
ME3 BM4,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0013714140241005124,10,4,0.010153755740440498,1218.4506888528597
ME1 BM4,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0013574205204873718,11,3,0.0033708179101644736,404.49814921973683
SMALL HiBM,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0012475023372561993,12,3,-0.0036119149801218226,-433.4297976146187
ME5 BM2,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0010746608506542101,13,3,0.003584000692171197,430.08008306054364
ME2 BM2,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0009902394600878484,14,3,0.007692808221295929,923.1369865555115
BIG HiBM,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0008616518875327892,15,3,-0.009068101655316824,-1088.172198638019
BIG LoBM,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0008196219452770375,16,2,0.00021650432071061414,25.980518485273695
ME1 BM2,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0007318716671078987,17,2,-0.007638704818203355,-916.6445781844027
ME4 BM5,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.0006915930191523702,18,2,-0.00475484867390956,-570.5818408691472
ME2 BM4,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.00062779074978788,19,2,0.004547829792141464,545.7395750569757
ME3 BM1,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,0.00041800997290898764,20,2,-7.156752378411673e-05,-8.588102854094007
ME2 BM1,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,1.3086514957564264e-05,21,1,-0.0025790507780031726,-309.4860933603807
ME1 BM3,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,-1.1881185535203564e-06,22,1,0.0016023183944031672,192.27820732838006
ME2 BM5,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,-0.0001272283437653627,23,1,0.002545624501186289,305.4749401423547
ME5 BM4,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,-0.0004116505513921978,24,1,0.0003548288899964189,42.57946679957027
SMALL LoBM,2010-06-30 23:59:59.999999999,2010-07-31 23:59:59.999999999,2011-06-30 23:59:59.999999999,12,-0.0006212844261447022,25,1,-0.017708670568317753,-2125.0404681981304
ME4 BM2,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.001996981203305884,1,5,-0.005895628654974676,-707.4754385969611
ME3 BM3,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0018859071044386106,2,5,-0.0039187715004112686,-470.2525800493522
ME2 BM3,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.001765909755610001,3,5,-0.003774512249447302,-452.9414699336763
ME4 BM4,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0017359952692191723,4,5,0.002410913631482771,289.3096357779325
ME5 BM3,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0015266219417346518,5,5,0.0026452269706408703,317.42723647690445
ME3 BM4,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.001486644042683487,6,4,-0.0016798858920504386,-201.58630704605264
ME3 BM2,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.001456251183655121,7,4,-0.0018171403294568167,-218.056839534818
ME3 BM5,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0014308809624199127,8,4,-0.002154723696264857,-258.5668435517828
ME4 BM1,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.001367763051913302,9,4,-0.002147416489271824,-257.6899787126189
ME1 BM4,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0011338541152956633,10,4,0.0024534074634912886,294.40889561895466
SMALL HiBM,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0009309669449317542,11,3,0.0075509809177717055,906.1177101326047
ME4 BM3,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0007174104246976748,12,3,-0.005456037666275902,-654.7245199531083
ME5 BM2,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.000642074703869744,13,3,0.0022255808019187233,267.0696962302468
BIG LoBM,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0005137119839389184,14,3,0.002755894518395394,330.70734220744725
ME2 BM2,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.00043145340475167363,15,3,-0.0009224829003856167,-110.697948046274
ME2 BM4,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.00028536402831407924,16,2,0.005179642610903535,621.5571133084243
BIG HiBM,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.0002364217271767646,17,2,-0.012227541201873887,-1467.3049442248664
ME3 BM1,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,0.00010780464942082835,18,2,-0.006650032527874832,-798.0039033449798
ME2 BM5,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0005438904834150231,19,2,-0.001943472952312719,-233.2167542775263
ME4 BM5,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0006023553119903981,20,2,-0.0039965283442320665,-479.583401307848
ME1 BM2,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0007628570781437982,21,1,8.470697347814366e-05,10.164836817377239
ME2 BM1,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0008802452622214039,22,1,0.005107260939813619,612.8713127776343
ME1 BM3,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0009201397914568879,23,1,-0.0010154508014805356,-121.85409617766426
ME5 BM4,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0014399189550792207,24,1,0.006115547674527023,733.8657209432426
SMALL LoBM,2011-06-30 23:59:59.999999999,2011-07-31 23:59:59.999999999,2012-06-30 23:59:59.999999999,12,-0.0019107450203987727,25,1,-0.009243187675278187,-1109.1825210333825
ME4 BM1,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0012228291454408839,1,5,0.003987102002686932,478.4522403224318
ME5 BM3,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0012038557135246254,2,5,-0.0014412993961854129,-172.95592754224955
ME4 BM4,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0010805900458926902,3,5,0.005501919053477495,660.2302864172995
ME2 BM3,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0009779796207892051,4,5,0.0016802154432322628,201.62585318787154
ME3 BM2,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.000943987763850381,5,5,0.0069468550863406855,833.6226103608823
ME3 BM3,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0007896163209574496,6,4,0.00031681373340197196,38.017648008236634
ME3 BM5,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0007604171253099019,7,4,-0.004815883516161915,-577.9060219394298
ME3 BM4,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0007525803267061505,8,4,0.004481052223466513,537.7262668159816
SMALL HiBM,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0006685325220140857,9,4,-0.002784277331248543,-334.11327974982515
ME4 BM2,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0006583968992158965,10,4,0.0032384332010233653,388.61198412280385
ME2 BM2,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0005967648223234682,11,3,-0.00038514416712955545,-46.21730005554665
ME1 BM4,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0005312061203263202,12,3,-5.3097904474405166e-05,-6.37174853692862
BIG LoBM,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.00042585288980771975,13,3,-0.002465690175766311,-295.88282109195734
ME2 BM4,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0004089830671501136,14,3,-0.0010082066536795367,-120.9847984415444
ME5 BM2,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0003785435115860791,15,3,0.0009635423042116372,115.62507650539646
BIG HiBM,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.00037837436244318886,16,2,0.004319600723813864,518.3520868576637
ME2 BM1,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0003742067953690583,17,2,0.00027448280017215027,32.93793602065803
ME3 BM1,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,0.0003117863757548634,18,2,-0.0013612691309075073,-163.3522957089009
ME4 BM3,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,3.609650373972463e-05,19,2,-0.0025333035005841577,-303.9964200700989
ME4 BM5,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-5.19272758277774e-05,20,2,0.0031856271107653243,382.27525329183896
ME1 BM2,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-8.728083312078326e-05,21,1,-0.0007200720923834237,-86.40865108601083
ME5 BM4,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-0.00019768547095984644,22,1,-0.005223110547552794,-626.7732657063353
ME2 BM5,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-0.00032075250447665586,23,1,-0.000660094438327857,-79.21133259934284
ME1 BM3,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-0.0011342714058193153,24,1,-0.0018705497103811755,-224.46596524574105
SMALL LoBM,2012-06-30 23:59:59.999999999,2012-07-31 23:59:59.999999999,2013-06-30 23:59:59.999999999,12,-0.0013276672440392726,25,1,-0.0025400231582538434,-304.8027789904612
ME4 BM4,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0020916272574478096,1,5,0.0015154062485901619,181.84874983081943
ME3 BM2,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0019103491815202912,2,5,0.0025337587951033314,304.05105541239976
ME4 BM1,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0017462113849888749,3,5,0.0005978660790813835,71.74392948976602
ME2 BM3,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0016031433792762415,4,5,0.0018751490083803357,225.01788100564028
ME3 BM4,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0014266899335451345,5,5,0.00393998854691197,472.7986256294364
ME2 BM2,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0012982782745136945,6,4,-0.0021235683702209222,-254.82820442651064
ME4 BM2,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.001162601211767888,7,4,-0.0006938267608030973,-83.25921129637167
ME5 BM3,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0011368142348312108,8,4,0.00036645303291724064,43.97436395006888
ME3 BM3,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.001057721661946155,9,4,3.853857495788194e-06,0.4624628994945833
ME3 BM5,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0010562872189575257,10,4,0.003899303636275772,467.91643635309265
ME5 BM2,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0008492003286985674,11,3,-0.00028458756303516053,-34.15050756421926
SMALL HiBM,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.000595882202585587,12,3,-0.001609846254389977,-193.18155052679725
ME2 BM4,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.000539031613433857,13,3,-5.3040837935015794e-05,-6.364900552201895
BIG HiBM,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.00034999271441272525,14,3,-0.0037690906658980616,-452.2908799077674
BIG LoBM,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.00033703575113431497,15,3,0.002513888189416679,301.6665827300015
ME2 BM1,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.0002239903188134184,16,2,-0.000957080076468174,-114.84960917618088
ME1 BM4,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,0.00011224827511672518,17,2,0.005260261620060637,631.2313944072764
ME4 BM5,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,8.468043308900865e-05,18,2,0.003262457483047304,391.4948979656765
ME3 BM1,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-1.0327411072164343e-06,19,2,-0.002209758474312956,-265.1710169175547
ME2 BM5,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-2.6377997768748626e-05,20,2,-0.0016209041637986535,-194.50849965583842
ME4 BM3,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-0.00037769644835758723,21,1,0.0004955007286664507,59.46008743997408
ME1 BM2,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-0.000723349527841211,22,1,0.0056216916373786835,674.6029964854421
ME5 BM4,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-0.0007934877185993858,23,1,-0.00409642147551371,-491.5705770616452
ME1 BM3,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-0.0014493533333259818,24,1,-0.0015451375523983667,-185.416506287804
SMALL LoBM,2013-06-30 23:59:59.999999999,2013-07-31 23:59:59.999999999,2014-06-30 23:59:59.999999999,12,-0.0034751545385182667,25,1,-0.007492321547702893,-899.0785857243471
ME3 BM2,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0021915738124998973,1,5,0.0013645429201323443,163.7451504158813
ME4 BM1,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.001842128629912167,2,5,0.0027861006860174244,334.3320823220909
ME2 BM3,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0018255725430691599,3,5,-0.0013375365661742918,-160.50438794091502
ME4 BM4,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0017326375351183422,4,5,-0.0034670856552454117,-416.0502786294494
ME3 BM4,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0015854369227720523,5,5,-0.004676586552109062,-561.1903862530875
ME2 BM2,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0013960851444513775,6,4,0.00410988765555485,493.18651866658206
ME4 BM2,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0013333811081139952,7,4,-0.0029530704066805806,-354.3684488016697
ME3 BM3,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0012961344468113056,8,4,-0.0018017142711896448,-216.20571254275737
ME5 BM3,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0011549350798142728,9,4,0.0010575998723152398,126.91198467782877
ME3 BM5,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0011363818042251785,10,4,-0.0025114611388539505,-301.37533666247407
ME5 BM2,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.000716083894777515,11,3,0.0011317614576649572,135.81137491979484
ME2 BM4,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0006348859097451473,12,3,0.0018800989048697887,225.61186858437463
BIG LoBM,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.00040829992237752943,13,3,0.0011719609689962438,140.63531627954924
BIG HiBM,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.0003587319684004837,14,3,0.007437141560855435,892.4569873026522
ME2 BM1,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.00026176330989957246,15,3,0.0032268486961659526,387.22184353991435
ME1 BM4,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.00025168844836397943,16,2,0.0033981515958632115,407.7781915035854
SMALL HiBM,2014-06-30 23:59:59.999999999,2014-07-31 23:59:59.999999999,2015-06-30 23:59:59.999999999,12,0.00020296808728757483,17,2,0.0016372358337360046,196.46830004832054
