portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile,sensitivity_window
ME2 BM3,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,0.0006956678671738089,0.0009350623590464525,0.7439801853249973,0.45688846268173244,12,0.9415758219024183,0.011756795411373594,0.0006956678671738089,0.0009350623590464525,0.7439801853249973,0.45688846268173244,0.9108371244089017,0.029728931148964542,30.638071710177382,3.8103187445496446e-206,0.9013215064511644,0.04278329865843775,21.067134482707893,1.592834755690982e-98,0.1479437791834954,0.050792968888869174,2.9126822554354757,0.00358339020581318,-3.8222137626900983e-07,0.0009086348728088846,0.48566898239045453,0.0003376677168226331,0.0006672784146805883,-0.0009701979759513198,0.001645533409596586,0.6935847409486948,40.52012601871596,0.0,0.6158649754566992,10,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,10,4,180
ME2 BM4,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,0.000593915570464014,0.0008762484394214427,0.6777935842672158,0.49790257949830263,12,0.9456074956242386,0.01141330167831019,0.000593915570464014,0.0008762484394214427,0.6777935842672158,0.49790257949830263,1.0169033377684302,0.03017843519461638,33.69635738932676,6.5363416255622e-249,0.7417767902198259,0.06239686817779118,11.88804521576686,1.3656547112688302e-32,0.563230466339077,0.05229899053085257,10.769432844154274,4.799485433408098e-27,-3.8222137626900983e-07,0.0009086348728088846,0.5181388743527964,0.00030754656751820773,0.0006449274969576991,-0.0009565113265188824,0.0015716044615552978,0.6832726477293106,36.90558810218493,0.0,0.6223782243728783,11,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,11,3,180
ME4 BM1,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,0.0005855307993178538,0.0013696283122452873,0.4275107297964434,0.669007371629078,12,0.9218700246627459,0.013048615781284327,0.0005855307993178538,0.0013696283122452873,0.4275107297964434,0.669007371629078,1.0377938333604517,0.037700999735533376,27.526957922612485,8.353927009682977e-167,0.3165600285284831,0.06519805846166818,4.8553597453304205,1.2016838356012278e-06,-0.4182583367340733,0.07853597901302387,-5.325690746972318,1.005701136066875e-07,-3.8222137626900983e-07,0.0009086348728088846,0.3056145192320452,0.00017868130475496067,0.0007815885098526022,-0.0013532321745561397,0.001710594784066061,0.5904151455488887,21.44175657059528,0.0,0.7602356495784978,12,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,12,3,180
ME2 BM2,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,7.464623639325324e-05,0.000981884018557686,0.07602347627869835,0.9394004208739608,12,0.921268132436282,0.01495693547535571,7.464623639325324e-05,0.000981884018557686,0.07602347627869835,0.9394004208739608,1.0031585362695667,0.02671523455529691,37.55005535112053,1.405939886819411e-308,0.921622333600482,0.06505169810588461,14.167536904268937,1.4551545926445482e-45,0.0008950904434336425,0.06604681098199408,0.013552364302307726,0.9891871087562818,-3.8222137626900983e-07,0.0009086348728088846,0.46131255384503933,3.422934808844399e-05,0.0006836437265733697,-0.0013057123559953607,0.0013741710521722485,0.5199662927924786,4.107521770613278,0.0,0.9394004208739608,13,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,13,3,180
ME3 BM3,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-7.73307022357487e-05,0.000903671287919953,-0.08557392856173011,0.9318051244098454,12,0.9216896629697854,0.012798276690214244,-7.73307022357487e-05,0.000903671287919953,-0.08557392856173011,0.9318051244098454,1.0084102870301455,0.04157779368433156,24.253578597417526,6.061615422167426e-130,0.5243667876050923,0.062085912991631687,8.445825507563521,3.019043602470568e-17,0.23289163890873982,0.04451606082889517,5.231631787994389,1.6802018141434513e-07,-3.8222137626900983e-07,0.0009086348728088846,0.502738801955309,-3.9067208455844854e-05,0.000655607637719808,-0.0013240581783866684,0.0012459237614749787,0.47624136528322425,-4.688065014701382,4.688065014701382,0.9394004208739608,14,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,14,3,180
ME4 BM2,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.00038016059584771925,0.0011948311696105998,-0.31817097303514025,0.7503552497202801,12,0.8937176137840916,0.013477727312441323,-0.00038016059584771925,0.0011948311696105998,-0.31817097303514025,0.7503552497202801,0.9819598587295322,0.05431924496416472,18.077568261071132,4.787338140574849e-73,0.22387015110015415,0.059982503591970854,3.7322575366814297,0.00018977133171889447,0.06308996371321847,0.05545321654459854,1.137715134386804,0.25523945172876517,-3.8222137626900983e-07,0.0009086348728088846,0.3664135872242424,-0.00013953817791654476,0.0007445739838430684,-0.001598903186248959,0.0013198268304158694,0.42567087191158864,-16.74458134998537,16.74458134998537,0.8156035323046523,15,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,15,3,180
ME3 BM5,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0007325156302143409,0.0014347675263475556,-0.5105465636506868,0.6096686015613045,12,0.9235005344090974,0.013712817192084071,-0.0007325156302143409,0.0014347675263475556,-0.5105465636506868,0.6096686015613045,1.04706078727371,0.026809258975074725,39.05593915323024,0.0,0.6649293984940369,0.04692742436682465,14.16931373212353,1.418802354313832e-45,0.7437309975858033,0.0688398127542558,10.803791698864325,3.302765935694033e-27,-3.8222137626900983e-07,0.0009086348728088846,0.2862576919316502,-0.00020996104117630669,0.0007930867100956313,-0.001764410992963744,0.0013444889106111306,0.3956052372305271,-25.1953249411568,25.1953249411568,0.7257959542396483,16,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,16,2,180
SMALL LoBM,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.002323697584828412,0.0025656020128041585,-0.9057124110565578,0.36508809165960654,12,0.7868466756887885,0.034957792729752454,-0.002323697584828412,0.0025656020128041585,-0.9057124110565578,0.36508809165960654,1.0710629450907931,0.09073350102328669,11.80449264066098,3.700160562422537e-32,1.6342818210865173,0.09779581812968118,16.711162627827235,1.0869547280966696e-62,0.11726621813225302,0.16617679675656052,0.7056714319992659,0.48039249076744917,-3.8222137626900983e-07,0.0009086348728088846,0.11145046165175213,-0.0002593167911956186,0.000891707811362373,-0.0020070641014658694,0.0014884305190746322,0.3855986432560552,-31.118014943474233,31.118014943474233,0.5368942524405979,17,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,17,2,180
ME3 BM1,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0007554459003464931,0.0010410703868144195,-0.7256434434352597,0.4680573813470914,12,0.9369482227358775,0.013840942870992275,-0.0007554459003464931,0.0010410703868144195,-0.7256434434352597,0.4680573813470914,1.0834759270600465,0.03459383347869301,31.319915086235802,2.4997535034079205e-215,0.7632844129842442,0.062194151399400426,12.272607565340984,1.270932934130651e-34,-0.42617118805255805,0.05320211473566365,-8.010418198035977,1.1431903445328662e-15,-3.8222137626900983e-07,0.0009086348728088846,0.4323860508885684,-0.00032686122369559803,0.0007026701858295751,-0.0017040947879215652,0.0010503723405303692,0.3209047923317577,-39.22334684347177,39.22334684347177,0.6158649754566992,18,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,18,2,180
ME1 BM3,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0011085497540275389,0.0009942375470910333,-1.1149747434815385,0.26486124495350205,12,0.8988141570475305,0.01804591833402572,-0.0011085497540275389,0.0009942375470910333,-1.1149747434815385,0.26486124495350205,0.9013362440289615,0.03535732591821267,25.492206229450186,2.4053177623699985e-143,1.272687808634927,0.08689788684149125,14.645785471819496,1.433351711051454e-48,0.4164538637983316,0.10639571913063832,3.9141975560782423,9.07053506393486e-05,-3.8222137626900983e-07,0.0009086348728088846,0.4551048270648372,-0.0005047146146823925,0.0006877632371560076,-0.0018527305595081674,0.0008433013301433823,0.2315202752391043,-60.5657537618871,60.5657537618871,0.44850441798215607,19,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,19,2,180
ME4 BM5,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0017373799124945878,0.0013357883429232014,-1.300640121392701,0.1933816670422318,12,0.8623223769536574,0.019224676622219924,-0.0017373799124945878,0.0013357883429232014,-1.300640121392701,0.1933816670422318,1.114571271282506,0.042508616985315884,26.21989023231506,1.576596122121577e-151,0.5342708377324319,0.0644286053634529,8.292447659211582,1.1094149186984884e-16,0.7923800070009389,0.07741674185005155,10.235253874875015,1.3783319928160546e-24,-3.8222137626900983e-07,0.0009086348728088846,0.31633480288597665,-0.0005498550436095789,0.0007751633537057363,-0.002069175216872822,0.0009694651296536643,0.23905648757977283,-65.98260523314947,65.98260523314947,0.439503788732345,20,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,20,2,180
ME1 BM2,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.002046171717154591,0.0014699733586055318,-1.391978776469569,0.16392882491689398,12,0.8677247191528389,0.02270878306053646,-0.002046171717154591,0.0014699733586055318,-1.391978776469569,0.16392882491689398,0.9927581640919904,0.043890438863452876,22.6190074603845,2.817469666782329e-113,1.3303459149216126,0.06078400739271528,21.886446320106383,3.4973930973650424e-106,0.20976714344705402,0.08460462655231098,2.4793814711463225,0.013161046456924225,-3.8222137626900983e-07,0.0009086348728088846,0.2764554474821417,-0.0005659518718859301,0.0007988601898499518,-0.0021317178439918356,0.0009998141002199755,0.23933317052206715,-67.91422462631161,67.91422462631161,0.439503788732345,21,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,21,1,180
ME2 BM1,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0018133642946640649,0.0012995530817631773,-1.395375317954516,0.16290269029561621,12,0.9039416437525561,0.019408057692980193,-0.0018133642946640649,0.0012995530817631773,-1.395375317954516,0.16290269029561621,1.0945144217497726,0.033301262526469096,32.86705484153375,6.500209067140471e-237,1.1242730020506604,0.06039442767528808,18.615508836267775,2.4056400084667495e-77,-0.3141408053130267,0.08613912025234116,-3.6469005533463026,0.0002654225882657167,-3.8222137626900983e-07,0.0009086348728088846,0.32834835116558797,-0.0005956718958330859,0.0007679130690291388,-0.002100781511130198,0.0009094377194640261,0.2189624053903183,-71.4806274999703,71.4806274999703,0.439503788732345,22,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,22,1,180
ME5 BM2,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0017017968613453726,0.0007153663531148424,-2.378916556440518,0.017363606039328346,12,0.9228365874303945,0.009984846723077347,-0.0017017968613453726,0.0007153663531148424,-2.378916556440518,0.017363606039328346,0.9714764510239153,0.026868842270141836,36.15624526195066,2.968023775793762e-286,-0.22004320186032164,0.03840949075110651,-5.728875794948742,1.0109838066264654e-08,0.03520339231419507,0.054715001201407334,0.6433956235258129,0.5199674224952318,-3.8222137626900983e-07,0.0009086348728088846,0.6173456744374726,-0.001050743189785785,0.0005721358361494472,-0.0021721294286387014,7.064304906713144e-05,0.033139840292581026,-126.0891827742942,126.0891827742942,0.14667053100172298,23,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,23,1,180
ME5 BM4,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0024491617458386717,0.0010316960627452046,-2.373917895277977,0.01760046372020676,12,0.8864406847004568,0.01293488419459464,-0.0024491617458386717,0.0010316960627452046,-2.373917895277977,0.01760046372020676,0.9995386767371172,0.030309901350026598,32.97729890949447,1.7187585379748803e-238,-0.14019723802460407,0.050289676785736884,-2.787793578827826,0.005306834607962679,0.5805727220268073,0.046515681880740234,12.481225654507556,9.452035701847464e-36,-3.8222137626900983e-07,0.0009086348728088846,0.4368313088097571,-0.001070085786033715,0.0006997738898450264,-0.002441642610129967,0.00030147103806253683,0.063108930971987,-128.41029432404582,128.41029432404582,0.14667053100172298,24,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,24,1,180
BIG HiBM,ff3,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,-0.0025247154951130546,0.0010310635601869754,-2.4486516569892327,0.01433920502692607,12,0.8717923397274898,0.015984417151387768,-0.0025247154951130546,0.0010310635601869754,-2.4486516569892327,0.01433920502692607,1.094657106142594,0.03623478091270247,30.21012073399486,1.744137474907154e-200,0.03302477502162743,0.06257167447092987,0.5277911339414512,0.5976443114737804,0.8244322333646293,0.09508140861369266,8.670803739501006,4.290807347698039e-18,-3.8222137626900983e-07,0.0009086348728088846,0.4371330673185289,-0.0011038517682590537,0.0006995769250759808,-0.002475022541407976,0.0002673190048898687,0.057296043419702486,-132.46221219108642,132.46221219108642,0.14667053100172298,25,1956-07-31 23:59:59.999999999,1971-06-30 23:59:59.999999999,180,120,25,1,180
ME2 BM4,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0008817285071185544,0.0008337519636683371,1.057542945073413,0.29026386588451036,12,0.9646835099073505,0.011325873920045549,0.0008817285071185544,0.0008337519636683371,1.057542945073413,0.29026386588451036,0.9958126217852631,0.030547279197029546,32.599061126272,4.228806799159198e-233,0.6667252948529259,0.041257841601221,16.159965450863396,9.66158022385049e-59,0.5338302667691953,0.03354093212086779,15.915785072564159,4.92453988826625e-57,0.00011869880640910066,3.950098997968093e-08,2.244616854706506e-09,0.00011869880812181,0.00020383170563575127,-0.0002808113349242625,0.0005182089511678824,0.7198302520956117,14.243856974617199,0.0,0.9442099510577173,1,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,1,5,180
ME3 BM4,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0013852369121287252,0.0010929572613082728,1.2674209332491124,0.2050048186863599,12,0.9472664225128485,0.012187107911817109,0.0013852369121287252,0.0010929572613082728,1.2674209332491124,0.2050048186863599,0.956461949162825,0.02065061253524302,46.31639606478962,0.0,0.4163074547183627,0.033734405152996395,12.340737974488487,5.465263858506414e-35,0.5565326717774761,0.03892264937335879,14.29842728430515,2.238104042951983e-46,0.00011869880640910066,3.950098997968093e-08,1.3061997615942151e-09,0.00011869880806345244,0.00020383170582703042,-0.0002808113353575272,0.0005182089514844321,0.7198302518151969,14.243856967614292,0.0,0.9442099510577173,2,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,2,5,180
SMALL HiBM,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0007338943446630586,0.0008151486581197634,0.9003196378386644,0.367950173332654,12,0.9730639823637977,0.011943717276562682,0.0007338943446630586,0.0008151486581197634,0.9003196378386644,0.367950173332654,0.9615850493288073,0.040775336701746184,23.582516469756776,5.826041842623309e-123,1.1909494822444222,0.04056534130999937,29.358793585470284,1.845336940323009e-189,0.6548250194504306,0.05758409622303054,11.371629710297265,5.789637307380751e-30,0.00011869880640910066,3.950098997968093e-08,2.348239144215537e-09,0.0001186988078537269,0.00020383170561462976,-0.0002808113351509474,0.0005182089508584013,0.7198302516730675,14.243856942447227,0.0,0.9442099510577173,3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,3,5,180
ME2 BM5,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0011347136662037828,0.0010943114586613248,1.0369202087967553,0.2997730448846394,12,0.9622194127391615,0.013177107111728512,0.0011347136662037828,0.0010943114586613248,1.0369202087967553,0.2997730448846394,1.0700168886019241,0.03582972733211026,29.863941711970135,5.786974775187761e-196,0.8250500753135598,0.0350649373100092,23.529204345049582,2.0499611718931826e-122,0.7074558087206488,0.042255866544324394,16.74219147721326,6.456668588770584e-63,0.00011869880640910066,3.950098997968093e-08,1.3029689486905462e-09,0.00011869880773293648,0.00020383170582768893,-0.0002808113356893338,0.0005182089511552068,0.7198302512685635,14.243856927952377,0.0,0.9442099510577173,4,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,4,5,180
ME4 BM4,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0013111572435991043,0.0012232562855221418,1.0718581699659466,0.2837837408990982,12,0.9114794393011169,0.015859885131814393,0.0013111572435991043,0.0012232562855221418,1.0718581699659466,0.2837837408990982,1.0154517636026665,0.03533928643453059,28.73435957695094,1.420628279651938e-181,0.25549189872438927,0.04479333109024139,5.703793232293241,1.1717019786516979e-08,0.5839632158476232,0.06283389425941162,9.293761316730006,1.4893016058411595e-20,0.00011869880640910066,3.950098997968093e-08,1.0427520391140506e-09,0.00011869880765253913,0.00020383170588072943,-0.0002808113358736906,0.0005182089511787688,0.7198302510847252,14.243856918304697,0.0,0.9442099510577173,5,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,5,5,180
ME4 BM3,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.000913395058827629,0.0010519752502614217,0.8682666807994249,0.38524835794151047,12,0.9196035366534068,0.014660066553632129,0.000913395058827629,0.0010519752502614217,0.8682666807994249,0.38524835794151047,1.0279093433745472,0.029203676840003075,35.197942677085145,2.1498354759550674e-271,0.1603358682435592,0.04611867694433818,3.476592974188585,0.0005078281204694519,0.41044913290446267,0.07223536152966911,5.682108100696355,1.3304451986316613e-08,0.00011869880640910066,3.950098997968093e-08,1.409953905900198e-09,0.00011869880752958574,0.000203831705805882,-0.00028081133584994297,0.0005182089509091144,0.7198302509536141,14.24385690355029,0.0,0.9442099510577173,6,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,6,4,180
ME4 BM1,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0007903763166456226,0.0012971974515313864,0.6092953048223738,0.5423287186501077,12,0.9437371638779737,0.014900224317900298,0.0007903763166456226,0.0012971974515313864,0.6092953048223738,0.5423287186501077,1.0930869684422284,0.03365639749824239,32.47783630138406,2.1922666768330553e-231,0.3022129969337396,0.05089629582013837,5.937819090051768,2.88838505412579e-09,-0.43003825077051167,0.05303157645059912,-8.10909800448999,5.099690290742621e-16,0.00011869880640910066,3.950098997968093e-08,9.272648265939441e-10,0.0001186988070319236,0.00020383170590426936,-0.00028081133654044434,0.0005182089506042915,0.7198302500368465,14.243856843830832,0.0,0.9442099510577173,7,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,7,4,180
ME1 BM4,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.00033069579618726764,0.0007368666982976312,0.4487864588687041,0.6535857079239715,12,0.9751578304047571,0.010744521695276824,0.00033069579618726764,0.0007368666982976312,0.4487864588687041,0.6535857079239715,0.9212561088853896,0.02721659449495134,33.84905885474694,3.746762858360158e-251,1.0944844771668232,0.03203551043740075,34.164727273676796,8.082077557533244e-256,0.47644893126627563,0.04229250191152037,11.265565046566616,1.9410281047989717e-29,0.00011869880640910066,3.950098997968093e-08,2.873677977493123e-09,0.00011869880701831175,0.00020383170550752864,-0.00028081133577644436,0.0005182089498130679,0.7198302503960246,14.24385684219741,0.0,0.9442099510577173,8,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,8,4,180
ME5 BM3,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0006827123235594183,0.0013741142090627132,0.4968381223749212,0.6193032095054958,12,0.8206456657979748,0.0189425223660187,0.0006827123235594183,0.0013741142090627132,0.4968381223749212,0.6193032095054958,0.9670944825357607,0.058285266446532195,16.59243478663552,7.904969455524957e-62,-0.3012726333971054,0.06784739336069229,-4.440445217924159,8.977295625216646e-06,0.25659682287179025,0.09177731535648946,2.7958632465451236,0.0051761297583672585,0.00011869880640910066,3.950098997968093e-08,8.263619255210571e-10,0.00011869880687517996,0.00020383170592483654,-0.0002808113367374996,0.0005182089504878596,0.7198302497581264,14.243856825021597,0.0,0.9442099510577173,9,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,9,4,180
BIG LoBM,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.0004676629973707609,0.001194139565150143,0.3916317748938837,0.6953303066200909,12,0.9259448319333254,0.01345493255632861,0.0004676629973707609,0.001194139565150143,0.3916317748938837,0.6953303066200909,0.9551621158733805,0.04575763047517988,20.874378894936115,9.155099976527646e-97,-0.17967804395671277,0.03793982883967521,-4.735868596455453,2.181188847159671e-06,-0.4423670959619682,0.05804328094039704,-7.621331682063634,2.5107187505697934e-14,0.00011869880640910066,3.950098997968093e-08,1.0942228605559341e-09,0.00011869880679094526,0.00020383170587023801,-0.00028081133671472127,0.0005182089502966117,0.7198302496714976,14.243856814913432,0.0,0.9442099510577173,10,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,10,4,180
ME3 BM3,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.00022100354887118903,0.0007842570438287692,0.28179989024037616,0.7780969550976709,12,0.940217009813794,0.013711534265091514,0.00022100354887118903,0.0007842570438287692,0.28179989024037616,0.7780969550976709,0.9791093533211729,0.043169140955111415,22.68076991245391,6.936486121793657e-114,0.49229243551384777,0.041821885249555095,11.771167956114192,5.49583033509954e-32,0.36010970304488166,0.047293875445701815,7.614298884394117,2.6512664911815655e-14,0.00011869880640910066,3.950098997968093e-08,2.5368752011486802e-09,0.00011869880666863504,0.00020383170557617975,-0.0002808113362606773,0.0005182089495979474,0.7198302497523296,14.243856800236205,0.0,0.9442099510577173,11,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,11,3,180
ME5 BM4,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.00020464504956754597,0.0007693871736433119,0.26598448294696875,0.7902511595131565,12,0.8928558623229664,0.014706847655342456,0.00020464504956754597,0.0007693871736433119,0.26598448294696875,0.7902511595131565,0.989701119394551,0.02574559989252481,38.44156374394325,0.0,-0.19360758072082074,0.03602829237352817,-5.373765115303498,7.710929195606316e-08,0.5754275349385111,0.05227097654244044,11.008547630084996,3.475612775734378e-28,0.00011869880640910066,3.950098997968093e-08,2.635882672351496e-09,0.00011869880663564488,0.0002038317055559989,-0.000280811336254113,0.0005182089495254028,0.7198302497172451,14.243856796277386,0.0,0.9442099510577173,12,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,12,3,180
ME2 BM3,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,0.00017668610877338235,0.001138272466236526,0.15522303667553358,0.8766454877526715,12,0.9558777307063774,0.01350660086295412,0.00017668610877338235,0.001138272466236526,0.15522303667553358,0.8766454877526715,0.9414621351568196,0.03593524262125226,26.19885289434598,2.7385920067227744e-151,0.8913842862204892,0.041861919665421826,21.293440275668424,1.3058132502613742e-100,0.25586747737963356,0.05513340192337758,4.640879547669287,3.4692931936770827e-06,0.00011869880640910066,3.950098997968093e-08,1.2042689753978086e-09,0.00011869880647893297,0.00020383170584780712,-0.00028081133698276895,0.0005182089499406349,0.7198302491776436,14.243856777471956,0.0,0.9442099510577173,13,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,13,3,180
ME5 BM2,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,7.764454389441154e-05,0.0011095322024756668,0.06997953166313294,0.9442099510577173,12,0.9196335813514952,0.01323576307437892,7.764454389441154e-05,0.0011095322024756668,0.06997953166313294,0.9442099510577173,1.0067126335874652,0.04451659189365563,22.614324025351518,3.132931546684543e-113,-0.16043370138540325,0.055971108561862465,-2.8663663362694125,0.004152134571484679,0.08163196917844871,0.07440500585167345,1.0971300686567007,0.27258453760777546,0.00011869880640910066,3.950098997968093e-08,1.2674654705272408e-09,0.0001186988063570658,0.00020383170583492566,-0.0002808113370793885,0.0005182089497935201,0.7198302489887156,14.243856762847896,0.0,0.9442099510577173,14,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,14,3,180
ME4 BM5,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,-9.313314691089323e-05,0.001189869044541625,-0.07827176220621072,0.9376118790286604,12,0.910366264815895,0.018914437152098836,-9.313314691089323e-05,0.001189869044541625,-0.07827176220621072,0.9376118790286604,1.169262333676665,0.038834837523144275,30.10859342413428,3.739801187230286e-199,0.36691403155063357,0.06625809384969698,5.537648462736626,3.065598005063131e-08,0.7684726472740822,0.05880049698018769,13.069152247692944,4.941312502350726e-39,0.00011869880640910066,3.950098997968093e-08,1.1020914356268705e-09,0.00011869880617564249,0.00020383170586863415,-0.0002808113373268804,0.0005182089496781654,0.7198302486565837,14.243856741077098,0.0,0.9442099510577173,15,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,15,3,180
ME2 BM1,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,-9.212942437345669e-05,0.0011120945028998748,-0.0828431613799204,0.9339762492396896,12,0.9590384393033933,0.016160360769354332,-9.212942437345669e-05,0.0011120945028998748,-0.0828431613799204,0.9339762492396896,1.0942191163166912,0.03984945753310248,27.458820873727987,5.451565542668501e-166,1.0516275801148054,0.04896526934658564,21.47701001440801,2.554276856434368e-102,-0.4723030126231645,0.04719862046560637,-10.00671222938246,1.4240659661682556e-23,0.00011869880640910066,3.950098997968093e-08,1.2616316389905615e-09,0.00011869880614311309,0.00020383170583611478,-0.0002808113372956719,0.0005182089495818981,0.7198302486341299,14.243856737173571,0.0,0.9442099510577173,16,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,16,2,180
ME3 BM5,ff3,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,-0.00026958024211022684,0.001419802409486548,-0.189871661231873,0.8494096995476565,12,0.9351097372744669,0.016409927392798535,-0.00026958024211022684,0.001419802409486548,-0.189871661231873,0.8494096995476565,1.042146422031047,0.023994112049919993,43.43342316076756,0.0,0.7011338099292632,0.039130716094987895,17.917735219240438,8.574868843088106e-72,0.7179285814177765,0.035257859456528935,20.362228237449987,3.617519990457624e-92,0.00011869880640910066,3.950098997968093e-08,7.740341860216384e-10,0.00011869880610855941,0.00020383170593550262,-0.0002808113375250257,0.0005182089497421446,0.7198302484814376,14.243856733027128,0.0,0.9442099510577173,17,1966-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,180,120,17,2,180
